LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	Yes
X_Columns	No
Time_Pref	Relative
Operator	lvuser
Date	2025/09/11
Time	23:04:29.7680940000000000545
***End_of_Header***	
	
Channels	1	
Samples	640	
Date	2025/09/11	
Time	23:04:29.7680940000000000545	
X_Dimension	Time	
X0	0.0000000000000000E+0	
Delta_X	1.000000	
***End_of_Header***		
X_Value	time	Comment
	-0.004883
	0.004883
	0.014648
	0.024414
	0.034180
	0.043945
	0.048828
	0.058594
	0.068359
	0.078125
	0.083008
	0.092773
	0.097656
	0.112305
	0.117188
	0.122070
	0.136719
	0.146484
	0.151367
	0.156250
	0.161133
	0.170898
	0.175781
	0.190430
	0.195313
	0.200195
	0.209961
	0.214844
	0.224609
	0.229492
	0.239258
	0.249023
	0.249023
	0.258789
	0.263672
	0.273438
	0.278320
	0.283203
	0.292969
	0.297852
	0.302734
	0.307617
	0.312500
	0.322266
	0.327148
	0.327148
	0.336914
	0.346680
	0.351563
	0.356445
	0.361328
	0.366211
	0.371094
	0.380859
	0.385742
	0.385742
	0.395508
	0.405273
	0.410156
	0.410156
	0.415039
	0.419922
	0.424805
	0.434570
	0.434570
	0.439453
	0.444336
	0.454102
	0.458984
	0.458984
	0.468750
	0.473633
	0.478516
	0.483398
	0.483398
	0.493164
	0.493164
	0.498047
	0.502930
	0.507813
	0.512695
	0.517578
	0.522461
	0.527344
	0.522461
	0.537109
	0.537109
	0.541992
	0.546875
	0.546875
	0.551758
	0.561523
	0.561523
	0.566406
	0.571289
	0.571289
	0.576172
	0.581055
	0.581055
	0.590820
	0.590820
	0.595703
	0.595703
	0.600586
	0.600586
	0.605469
	0.610352
	0.615234
	0.620117
	0.620117
	0.625000
	0.625000
	0.629883
	0.634766
	0.639649
	0.639649
	0.644531
	0.649414
	0.649414
	0.654297
	0.659180
	0.659180
	0.664063
	0.664063
	0.668945
	0.668945
	0.673828
	0.673828
	0.678711
	0.683594
	0.683594
	0.688477
	0.688477
	0.693359
	0.693359
	0.698242
	0.703125
	0.698242
	0.708008
	0.708008
	0.712891
	0.708008
	0.712891
	0.717774
	0.717774
	0.722656
	0.727539
	0.722656
	0.727539
	0.732422
	0.732422
	0.737305
	0.737305
	0.737305
	0.747070
	0.747070
	0.747070
	0.747070
	0.751953
	0.751953
	0.751953
	0.761719
	0.761719
	0.761719
	0.766602
	0.761719
	0.771484
	0.771484
	0.771484
	0.776367
	0.776367
	0.776367
	0.776367
	0.781250
	0.781250
	0.786133
	0.786133
	0.786133
	0.791016
	0.791016
	0.791016
	0.791016
	0.795899
	0.795899
	0.800781
	0.800781
	0.800781
	0.805664
	0.805664
	0.800781
	0.810547
	0.810547
	0.810547
	0.815430
	0.815430
	0.815430
	0.820313
	0.815430
	0.825195
	0.825195
	0.825195
	0.830078
	0.825195
	0.830078
	0.830078
	0.830078
	0.834961
	0.830078
	0.834961
	0.839844
	0.839844
	0.839844
	0.839844
	0.844727
	0.839844
	0.844727
	0.844727
	0.849609
	0.849609
	0.849609
	0.854492
	0.849609
	0.854492
	0.849609
	0.859375
	0.859375
	0.859375
	0.859375
	0.859375
	0.859375
	0.864258
	0.864258
	0.864258
	0.869141
	0.869141
	0.869141
	0.869141
	0.869141
	0.869141
	0.869141
	0.869141
	0.874024
	0.874024
	0.878906
	0.874024
	0.878906
	0.878906
	0.878906
	0.878906
	0.878906
	0.878906
	0.883789
	0.878906
	0.883789
	0.888672
	0.888672
	0.883789
	0.888672
	0.888672
	0.888672
	0.888672
	0.888672
